DateTime,VIA40RDB_V_PRES,GRAC_STAPRE_LIVE,TFLORESRDB_V_PRES_L10,TFLORESRDB_V_PRES_L12,CRA46_V_PRES,7DEABRIL1_STAPRE_LIVE,CALLE30_V_PRES,ARENOSA_RED_PRESION,ARENOSA_RED_TEMPERATURA,ARENOSA_RED_FLOWRATE
13/01/2024 1:15, 239.56 , 240.69 , 237.45 , 237.11 , 239.81 , 237.78 , 242.51 , 245.06 , 69.83 ," 1,112.33 "
13/01/2024 1:30, 239.88 , 240.38 , 237.45 , 237.11 , 239.81 , 237.78 , 242.38 , 245.00 , 69.82 ," 1,104.30 "
13/01/2024 1:45, 239.88 , 240.66 , 237.07 , 237.49 , 239.94 , 237.78 , 242.57 , 245.00 , 69.57 ," 1,080.98 "
13/01/2024 2:00, 239.88 , 240.54 , 237.07 , 237.49 , 239.88 , 237.78 , 242.36 , 245.00 , 69.52 ," 1,105.40 "
13/01/2024 2:15, 238.92 , 239.88 , 236.87 , 236.53 , 239.17 , 238.15 , 242.51 , 244.96 , 69.34 ," 1,139.79 "
13/01/2024 2:30, 239.88 , 240.24 , 236.87 , 237.49 , 239.81 , 238.15 , 242.25 , 245.02 , 69.32 ," 1,098.76 "
13/01/2024 2:45, 238.92 , 240.16 , 237.51 , 237.49 , 239.49 , 238.15 , 242.45 , 244.97 , 69.09 ," 1,081.01 "
13/01/2024 3:00, 239.56 , 240.49 , 237.51 , 237.17 , 239.49 , 238.15 , 242.57 , 245.05 , 69.03 ," 1,108.75 "
13/01/2024 3:15, 239.56 , 240.06 , 237.51 , 237.17 , 239.55 , 237.90 , 242.19 , 245.05 , 68.78 ," 1,130.37 "
13/01/2024 3:30, 239.56 , 240.39 , 237.51 , 237.17 , 239.81 , 237.90 , 242.45 , 245.00 , 68.50 ," 1,088.03 "
13/01/2024 3:45, 239.56 , 240.44 , 237.51 , 237.17 , 239.81 , 237.90 , 242.32 , 245.03 , 68.42 ," 1,115.50 "
13/01/2024 4:00, 239.56 , 240.19 , 237.26 , 237.17 , 239.81 , 237.90 , 242.41 , 245.02 , 68.28 ," 1,156.11 "
13/01/2024 4:15, 239.56 , 240.17 , 237.26 , 237.17 , 239.81 , 237.81 , 242.32 , 245.05 , 68.37 ," 1,181.52 "
13/01/2024 4:30, 239.18 , 239.95 , 236.23 , 236.21 , 238.91 , 237.81 , 242.13 , 245.09 , 68.51 ," 1,271.02 "
13/01/2024 4:45, 238.60 , 239.31 , 236.23 , 236.21 , 238.55 , 237.81 , 241.65 , 245.00 , 68.50 ," 1,289.37 "
13/01/2024 5:00, 238.60 , 239.12 , 235.85 , 235.26 , 238.55 , 237.81 , 241.49 , 245.02 , 68.41 ," 1,332.85 "
13/01/2024 5:15, 238.60 , 239.01 , 236.23 , 235.58 , 238.27 , 236.97 , 241.68 , 244.93 , 68.34 ," 1,304.73 "
13/01/2024 5:30, 238.60 , 239.22 , 236.23 , 235.58 , 238.46 , 236.97 , 241.49 , 245.00 , 68.35 ," 1,412.69 "
13/01/2024 5:45, 237.32 , 238.39 , 235.28 , 234.62 , 237.73 , 236.97 , 240.97 , 244.99 , 68.30 ," 1,489.74 "
13/01/2024 6:00, 237.32 , 237.89 , 235.28 , 234.62 , 237.12 , 236.97 , 241.10 , 244.96 , 68.28 ," 1,452.02 "
13/01/2024 6:15, 236.37 , 237.32 , 234.32 , 234.43 , 236.25 , 235.54 , 240.97 , 244.99 , 67.92 ," 1,522.03 "
13/01/2024 6:30, 236.37 , 236.85 , 234.32 , 234.43 , 235.90 , 235.54 , 240.59 , 244.91 , 67.82 ," 1,594.99 "
13/01/2024 6:45, 235.41 , 236.24 , 234.32 , 234.43 , 234.49 , 235.54 , 239.41 , 244.96 , 67.77 ," 1,667.16 "
13/01/2024 7:00, 234.13 , 235.21 , 231.44 , 232.06 , 234.11 , 235.54 , 239.82 , 244.99 , 67.71 ," 1,692.77 "
13/01/2024 7:15, 234.19 , 235.08 , 231.38 , 231.11 , 233.79 , 232.46 , 240.08 , 245.03 , 67.72 ," 1,727.27 "
13/01/2024 7:30, 233.49 , 234.42 , 230.80 , 231.11 , 233.02 , 232.46 , 239.76 , 244.96 , 67.62 ," 1,890.47 "
13/01/2024 7:45, 232.53 , 233.04 , 229.20 , 229.19 , 233.02 , 232.46 , 238.80 , 245.03 , 67.75 ," 1,879.24 "
13/01/2024 8:00, 231.57 , 232.70 , 229.20 , 229.19 , 233.02 , 232.46 , 238.67 , 244.96 , 67.82 ," 1,917.15 "
13/01/2024 8:15, 230.62 , 232.04 , 228.05 , 227.60 , 230.01 , 228.33 , 238.09 , 245.09 , 67.62 ," 2,020.65 "
13/01/2024 8:30, 230.62 , 231.67 , 227.60 , 227.60 , 230.07 , 228.33 , 238.22 , 244.88 , 67.76 ," 2,001.70 "
13/01/2024 8:45, 229.98 , 230.55 , 227.60 , 227.60 , 230.07 , 228.33 , 237.71 , 244.18 , 68.07 ," 2,033.97 "
13/01/2024 9:00, 229.34 , 230.48 , 227.60 , 227.60 , 230.07 , 228.33 , 237.84 , 244.93 , 67.82 ," 2,101.59 "
13/01/2024 9:15, 229.34 , 230.03 , 226.00 , 225.68 , 230.07 , 223.21 , 237.20 , 244.93 , 68.26 ," 2,120.89 "
13/01/2024 9:30, 227.93 , 229.20 , 226.00 , 225.68 , 227.38 , 223.21 , 236.56 , 244.94 , 69.10 ," 2,034.01 "
13/01/2024 9:45, 228.38 , 229.52 , 226.00 , 226.25 , 227.57 , 223.21 , 237.30 , 245.09 , 69.31 ," 2,067.46 "
13/01/2024 10:00, 229.34 , 229.97 , 226.32 , 226.32 , 228.00 , 223.21 , 237.30 , 245.05 , 69.22 ," 2,075.13 "
13/01/2024 10:15, 228.57 , 229.48 , 225.37 , 225.36 , 227.39 , 223.04 , 236.62 , 244.88 , 69.69 ," 2,070.00 "
13/01/2024 10:30, 227.74 , 228.75 , 225.37 , 225.36 , 226.55 , 223.04 , 236.41 , 244.99 , 69.93 ," 2,173.40 "
13/01/2024 10:45, 227.74 , 228.70 , 225.37 , 225.36 , 226.93 , 223.04 , 235.98 , 244.93 , 70.20 ," 2,174.75 "
13/01/2024 11:00, 227.36 , 228.02 , 224.41 , 224.08 , 226.10 , 223.04 , 236.11 , 245.11 , 70.26 ," 2,236.19 "
13/01/2024 11:15, 225.82 , 227.38 , 223.26 , 223.13 , 224.76 , 218.01 , 235.08 , 244.90 , 70.52 ," 2,250.96 "
13/01/2024 11:30, 226.78 , 227.35 , 223.45 , 223.13 , 225.15 , 218.01 , 235.60 , 245.06 , 70.80 ," 2,233.24 "
13/01/2024 11:45, 226.78 , 227.83 , 223.64 , 224.08 , 225.65 , 218.01 , 235.66 , 245.03 , 71.06 ," 2,358.70 "
13/01/2024 12:00, 226.78 , 227.11 , 223.45 , 223.13 , 224.82 , 218.01 , 235.40 , 245.00 , 71.31 ," 2,324.77 "
13/01/2024 12:15, 226.78 , 226.47 , 221.53 , 222.17 , 223.67 , 211.02 , 234.83 , 244.99 , 71.51 ," 2,419.25 "
13/01/2024 12:30, 224.55 , 225.11 , 221.53 , 222.17 , 223.35 , 211.02 , 235.34 , 244.93 , 71.72 ," 2,343.27 "
13/01/2024 12:45, 224.55 , 225.42 , 220.25 , 220.89 , 222.64 , 211.02 , 235.60 , 245.08 , 71.94 ," 2,298.09 "
13/01/2024 13:00, 226.14 , 226.86 , 220.25 , 220.89 , 222.64 , 211.02 , 235.15 , 244.88 , 72.07 ," 2,255.92 "
13/01/2024 13:15, 226.14 , 226.96 , 223.13 , 222.49 , 224.37 , 208.93 , 235.61 , 244.93 , 72.19 ," 2,316.26 "
13/01/2024 13:30, 226.46 , 227.18 , 223.13 , 222.49 , 224.81 , 208.93 , 236.35 , 245.05 , 72.26 ," 2,206.02 "
13/01/2024 13:45, 226.46 , 227.21 , 224.41 , 224.40 , 224.81 , 208.93 , 236.08 , 244.97 , 72.27 ," 2,189.49 "
13/01/2024 14:00, 226.46 , 227.92 , 223.77 , 224.40 , 224.81 , 208.93 , 235.72 , 244.99 , 72.27 ," 2,132.61 "
13/01/2024 14:15, 228.70 , 228.51 , 225.69 , 225.36 , 224.81 , 208.93 , 236.24 , 244.99 , 72.25 ," 2,088.28 "
13/01/2024 14:30, 228.70 , 229.28 , 225.69 , 225.36 , 224.81 , 208.93 , 236.30 , 245.12 , 72.21 ," 2,085.57 "
13/01/2024 14:45, 229.98 , 230.54 , 228.56 , 228.23 , 224.81 , 208.93 , 236.30 , 245.12 , 72.23 ," 1,901.04 "
13/01/2024 15:00, 231.89 , 232.52 , 228.56 , 228.23 , 224.81 , 208.93 , 239.12 , 245.08 , 72.23 ," 1,777.70 "
13/01/2024 15:15, 233.81 , 233.48 , 231.12 , 231.11 , 232.44 , 208.93 , 239.24 , 245.03 , 72.02 ," 1,724.59 "
13/01/2024 15:30, 233.81 , 234.55 , 231.12 , 231.11 , 232.95 , 208.93 , 239.56 , 244.93 , 71.83 ," 1,689.07 "
13/01/2024 15:45, 234.45 , 234.70 , 231.12 , 231.11 , 232.95 , 208.93 , 239.56 , 245.03 , 71.40 ," 1,686.87 "
13/01/2024 16:00, 234.45 , 235.33 , 232.08 , 231.87 , 233.70 , 208.93 , 239.91 , 244.94 , 71.15 ," 1,660.48 "
13/01/2024 16:15, 234.77 , 235.12 , 231.44 , 231.11 , 233.53 , 234.21 , 239.76 , 245.05 , 70.79 ," 1,722.17 "
13/01/2024 16:30, 234.26 , 234.70 , 231.44 , 231.11 , 233.13 , 234.21 , 239.82 , 244.97 , 70.57 ," 1,724.53 "
13/01/2024 16:45, 234.45 , 235.05 , 231.76 , 232.06 , 233.13 , 234.21 , 239.82 , 245.00 , 70.33 ," 1,689.25 "
13/01/2024 17:00, 234.96 , 235.55 , 232.08 , 232.06 , 234.56 , 234.21 , 239.56 , 245.00 , 70.14 ," 1,672.37 "
13/01/2024 17:15, 234.77 , 235.21 , 232.40 , 231.75 , 234.21 , 233.99 , 239.88 , 245.00 , 69.94 ," 1,727.77 "
13/01/2024 17:30, 234.45 , 235.01 , 232.40 , 231.75 , 233.27 , 233.99 , 239.56 , 244.91 , 69.73 ," 1,630.73 "
13/01/2024 17:45, 234.77 , 235.67 , 231.76 , 231.75 , 234.24 , 233.99 , 239.69 , 244.94 , 69.62 ," 1,631.61 "
13/01/2024 18:00, 234.77 , 235.72 , 231.76 , 231.75 , 234.24 , 233.99 , 239.82 , 245.05 , 69.55 ," 1,632.14 "
13/01/2024 18:15, 234.77 , 236.08 , 232.72 , 232.70 , 234.36 , 232.95 , 239.95 , 245.11 , 69.55 ," 1,596.13 "
13/01/2024 18:30, 234.45 , 235.91 , 231.76 , 231.75 , 233.66 , 232.95 , 239.68 , 244.99 , 69.64 ," 1,707.77 "
13/01/2024 18:45, 234.45 , 235.87 , 232.08 , 231.75 , 234.04 , 232.95 , 240.05 , 244.97 , 69.66 ," 1,650.78 "
13/01/2024 19:00, 234.45 , 236.15 , 232.08 , 231.94 , 234.04 , 232.95 , 240.45 , 244.90 , 69.76 ," 1,676.86 "
13/01/2024 19:15, 234.77 , 236.23 , 232.08 , 231.75 , 234.17 , 232.63 , 239.60 , 245.00 , 69.70 ," 1,722.43 "
13/01/2024 19:30, 234.13 , 235.39 , 232.08 , 231.75 , 233.98 , 232.63 , 239.95 , 245.03 , 69.79 ," 1,736.62 "
13/01/2024 19:45, 234.13 , 235.47 , 231.70 , 231.75 , 233.79 , 232.63 , 239.95 , 245.03 , 69.77 ," 1,616.90 "
13/01/2024 20:00, 236.37 , 237.30 , 234.00 , 233.66 , 235.71 , 232.63 , 239.95 , 245.02 , 69.90 ," 1,528.88 "
13/01/2024 20:15, 236.37 , 237.69 , 234.64 , 234.62 , 236.03 , 235.09 , 240.59 , 245.06 , 69.93 ," 1,456.70 "
13/01/2024 20:30, 236.37 , 237.66 , 234.64 , 234.62 , 236.35 , 235.09 , 240.46 , 244.99 , 70.00 ," 1,550.43 "
13/01/2024 20:45, 236.37 , 236.94 , 234.00 , 233.53 , 236.35 , 235.09 , 240.59 , 245.00 , 70.09 ," 1,518.21 "
13/01/2024 21:00, 236.68 , 237.29 , 234.00 , 234.62 , 236.35 , 235.09 , 240.97 , 244.96 , 70.14 ," 1,558.18 "
13/01/2024 21:15, 236.68 , 237.43 , 234.96 , 234.62 , 236.35 , 235.27 , 240.78 , 245.00 , 70.24 ," 1,469.42 "
13/01/2024 21:30, 236.88 , 237.89 , 234.96 , 234.62 , 236.99 , 235.27 , 241.23 , 244.97 , 70.39 ," 1,475.80 "
13/01/2024 21:45, 237.00 , 237.91 , 234.64 , 234.62 , 237.10 , 235.27 , 241.23 , 245.03 , 70.53 ," 1,400.87 "
13/01/2024 22:00, 237.32 , 238.53 , 234.96 , 234.62 , 237.50 , 235.27 , 241.23 , 245.00 , 70.62 ," 1,436.59 "
13/01/2024 22:15, 237.64 , 238.42 , 234.96 , 234.94 , 237.50 , 237.05 , 241.23 , 244.99 , 70.70 ," 1,383.98 "
13/01/2024 22:30, 237.64 , 238.65 , 235.91 , 235.58 , 237.76 , 237.05 , 241.74 , 244.96 , 70.80 ," 1,260.79 "
13/01/2024 22:45, 238.60 , 239.01 , 235.91 , 235.58 , 238.40 , 237.05 , 241.61 , 244.99 , 70.81 ," 1,297.40 "
13/01/2024 23:00, 238.60 , 239.22 , 236.87 , 236.85 , 238.27 , 237.05 , 242.11 , 244.97 , 70.89 ," 1,275.32 "
13/01/2024 23:15, 238.92 , 239.68 , 236.87 , 236.85 , 238.96 , 237.35 , 241.81 , 244.90 , 70.93 ," 1,194.40 "
13/01/2024 23:30, 239.37 , 240.07 , 236.87 , 236.85 , 239.17 , 237.35 , 242.19 , 245.00 , 70.93 ," 1,231.73 "
13/01/2024 23:45, 238.92 , 239.79 , 236.23 , 236.85 , 239.17 , 237.35 , 242.13 , 244.94 , 70.87 ," 1,216.93 "
14/01/2024 0:00, 238.92 , 239.62 , 236.43 , 236.85 , 238.78 , 237.35 , 242.06 , 245.00 , 70.84 ," 1,202.44 "
14/01/2024 0:15, 238.92 , 239.88 , 237.19 , 236.85 , 238.78 , 237.66 , 242.32 , 245.02 , 70.82 ," 1,154.06 "
14/01/2024 0:30, 239.88 , 240.39 , 237.19 , 236.85 , 239.74 , 237.66 , 242.51 , 244.91 , 70.85 ," 1,115.75 "
14/01/2024 0:45, 239.69 , 240.31 , 237.19 , 237.17 , 239.74 , 237.66 , 242.64 , 245.06 , 70.80 ," 1,131.71 "
14/01/2024 1:00, 239.88 , 240.53 , 237.19 , 237.17 , 239.68 , 237.66 , 242.38 , 245.02 , 70.76 ," 1,142.19 "
14/01/2024 1:15, 238.79 , 240.03 , 237.19 , 237.17 , 239.68 , 237.78 , 242.32 , 244.94 , 70.61 ," 1,109.96 "
14/01/2024 1:30, 239.56 , 240.27 , 237.07 , 237.17 , 239.68 , 237.78 , 242.42 , 245.05 , 70.71 ," 1,109.17 "
14/01/2024 1:45, 239.56 , 240.65 , 237.51 , 237.17 , 239.68 , 237.78 , 242.64 , 245.02 , 70.56 ," 1,019.17 "
14/01/2024 2:00, 239.56 , 240.65 , 237.51 , 237.17 , 239.68 , 237.78 , 242.38 , 245.05 , 70.58 ," 1,068.64 "
14/01/2024 2:15, 240.20 , 240.82 , 237.51 , 237.17 , 240.00 , 237.97 , 242.38 , 244.96 , 70.57 ," 1,051.93 "
14/01/2024 2:30, 240.01 , 240.65 , 237.51 , 237.17 , 239.87 , 237.97 , 242.38 , 245.03 , 70.48 ," 1,075.24 "
14/01/2024 2:45, 239.88 , 240.92 , 238.15 , 238.13 , 239.87 , 237.97 , 242.38 , 245.00 , 70.49 , 999.43 
14/01/2024 3:00, 239.94 , 240.81 , 237.58 , 237.49 , 240.19 , 237.97 , 242.38 , 245.05 , 70.67 ," 1,088.48 "
14/01/2024 3:15, 239.56 , 240.64 , 237.83 , 237.49 , 240.06 , 238.15 , 242.38 , 244.94 , 70.67 ," 1,037.89 "
14/01/2024 3:30, 240.07 , 241.24 , 237.83 , 237.49 , 240.38 , 238.15 , 242.38 , 244.99 , 70.53 ," 1,074.06 "
14/01/2024 3:45, 239.88 , 241.01 , 238.47 , 238.13 , 240.23 , 238.15 , 242.38 , 245.02 , 70.45 ," 1,042.34 "
14/01/2024 4:00, 240.84 , 241.40 , 238.47 , 238.13 , 240.64 , 238.15 , 242.38 , 244.97 , 70.20 ," 1,032.70 "
14/01/2024 4:15, 240.52 , 241.28 , 238.47 , 238.13 , 240.45 , 238.25 , 242.77 , 244.99 , 70.18 ," 1,108.02 "
14/01/2024 4:30, 240.20 , 240.92 , 237.51 , 237.17 , 240.00 , 238.25 , 242.77 , 245.09 , 70.08 ," 1,120.51 "
14/01/2024 4:45, 240.20 , 240.83 , 237.51 , 237.17 , 239.87 , 238.25 , 242.51 , 244.94 , 69.97 ," 1,147.57 "
14/01/2024 5:00, 238.92 , 240.17 , 237.51 , 237.17 , 239.87 , 238.25 , 242.32 , 244.99 , 69.90 ," 1,071.86 "
14/01/2024 5:15, 239.88 , 240.74 , 237.51 , 237.17 , 239.94 , 237.62 , 242.32 , 245.03 , 69.96 ," 1,055.46 "
14/01/2024 5:30, 239.88 , 240.92 , 237.51 , 237.17 , 239.94 , 237.62 , 242.32 , 245.06 , 69.83 ," 1,140.06 "
14/01/2024 5:45, 239.88 , 240.74 , 237.45 , 236.85 , 239.94 , 237.62 , 242.32 , 245.02 , 69.71 ," 1,105.14 "
14/01/2024 6:00, 239.88 , 240.75 , 237.83 , 237.62 , 239.81 , 237.62 , 242.64 , 245.05 , 69.54 ," 1,180.20 "
14/01/2024 6:15, 239.56 , 240.53 , 237.26 , 236.85 , 239.81 , 237.53 , 242.64 , 245.03 , 69.53 ," 1,210.74 "
14/01/2024 6:30, 238.60 , 239.55 , 237.26 , 236.85 , 239.81 , 237.53 , 242.64 , 244.99 , 69.50 ," 1,245.71 "
14/01/2024 6:45, 239.24 , 239.87 , 236.23 , 235.89 , 238.59 , 237.53 , 242.64 , 244.97 , 69.37 ," 1,376.72 "
14/01/2024 7:00, 237.64 , 238.73 , 236.23 , 235.89 , 238.59 , 237.53 , 242.64 , 245.00 , 69.22 ," 1,357.29 "
14/01/2024 7:15, 237.64 , 238.62 , 236.23 , 235.89 , 238.59 , 236.41 , 242.64 , 245.06 , 69.20 ," 1,425.86 "
14/01/2024 7:30, 237.00 , 238.19 , 234.64 , 234.94 , 238.59 , 236.41 , 242.64 , 245.06 , 69.10 ," 1,451.76 "
14/01/2024 7:45, 237.00 , 237.55 , 234.64 , 234.94 , 236.03 , 236.41 , 242.64 , 245.08 , 69.14 ," 1,451.86 "
14/01/2024 8:00, 236.68 , 237.53 , 234.00 , 233.66 , 235.48 , 236.41 , 242.64 , 245.02 , 69.18 ," 1,579.87 "
14/01/2024 8:15, 235.73 , 236.03 , 232.72 , 232.38 , 234.62 , 231.60 , 242.64 , 245.09 , 69.26 ," 1,606.13 "
14/01/2024 8:30, 234.45 , 235.78 , 231.76 , 231.43 , 233.27 , 231.60 , 242.64 , 245.12 , 69.56 ," 1,767.66 "
14/01/2024 8:45, 233.49 , 234.80 , 230.80 , 230.66 , 232.95 , 231.60 , 239.56 , 244.96 , 69.91 ," 1,731.05 "
14/01/2024 9:00, 233.49 , 234.73 , 230.80 , 230.66 , 232.70 , 231.60 , 239.56 , 245.05 , 70.06 ," 1,770.99 "
14/01/2024 9:15, 233.49 , 234.76 , 230.80 , 230.72 , 232.51 , 227.88 , 239.56 , 245.06 , 70.41 ," 1,720.39 "
14/01/2024 9:30, 233.49 , 234.28 , 230.80 , 230.15 , 232.25 , 227.88 , 239.56 , 244.94 , 70.50 ," 1,766.29 "
14/01/2024 9:45, 232.40 , 233.59 , 229.84 , 229.19 , 231.67 , 227.88 , 239.56 , 245.05 , 70.69 ," 1,828.68 "
14/01/2024 10:00, 232.53 , 233.56 , 229.84 , 230.15 , 231.67 , 227.88 , 239.56 , 244.97 , 70.93 ," 1,799.58 "
14/01/2024 10:15, 233.17 , 234.22 , 230.03 , 230.15 , 232.12 , 227.67 , 239.56 , 245.00 , 71.00 ," 1,742.25 "
14/01/2024 10:30, 233.75 , 234.54 , 229.71 , 229.19 , 231.74 , 227.67 , 239.56 , 244.99 , 71.20 ," 1,830.71 "
14/01/2024 10:45, 232.53 , 233.61 , 230.48 , 230.15 , 231.61 , 227.67 , 238.81 , 245.00 , 71.24 ," 1,768.76 "
14/01/2024 11:00, 233.49 , 234.25 , 230.48 , 230.15 , 231.61 , 227.67 , 238.96 , 245.05 , 71.22 ," 1,891.50 "
14/01/2024 11:15, 232.53 , 233.09 , 228.88 , 228.87 , 231.61 , 227.87 , 238.73 , 244.94 , 71.35 ," 1,860.98 "
14/01/2024 11:30, 231.57 , 232.82 , 229.84 , 229.83 , 231.29 , 227.87 , 238.73 , 245.06 , 71.44 ," 1,823.69 "
14/01/2024 11:45, 233.17 , 233.81 , 229.84 , 228.87 , 231.80 , 227.87 , 238.73 , 245.02 , 71.41 ," 1,893.76 "
14/01/2024 12:00, 232.21 , 233.23 , 229.46 , 228.87 , 231.16 , 227.87 , 238.73 , 245.06 , 71.38 ," 1,908.69 "
14/01/2024 12:15, 231.57 , 232.32 , 227.92 , 227.91 , 231.16 , 219.29 , 238.73 , 245.11 , 71.28 ," 2,008.47 "
14/01/2024 12:30, 230.94 , 231.54 , 227.92 , 227.91 , 229.47 , 219.29 , 238.16 , 244.85 , 71.33 ," 2,000.05 "
14/01/2024 12:45, 230.94 , 230.77 , 227.92 , 227.91 , 229.47 , 219.29 , 237.71 , 244.96 , 71.19 ," 2,029.46 "
14/01/2024 13:00, 230.62 , 231.21 , 227.92 , 227.91 , 228.66 , 219.29 , 238.14 , 244.90 , 71.14 ," 2,037.85 "
14/01/2024 13:15, 229.66 , 230.64 , 227.28 , 226.96 , 228.66 , 217.15 , 237.81 , 245.05 , 71.15 ," 2,030.73 "
14/01/2024 13:30, 229.66 , 231.39 , 227.28 , 226.96 , 228.41 , 217.15 , 238.03 , 245.05 , 71.13 ," 2,073.68 "
14/01/2024 13:45, 229.66 , 231.14 , 227.28 , 226.96 , 228.41 , 217.15 , 238.03 , 244.97 , 71.17 ," 1,974.37 "
14/01/2024 14:00, 231.25 , 232.25 , 227.28 , 226.96 , 228.41 , 217.15 , 238.03 , 244.99 , 71.21 ," 1,877.58 "
14/01/2024 14:15, 231.89 , 232.37 , 229.20 , 228.87 , 230.65 , 225.64 , 238.03 , 244.97 , 71.20 ," 1,878.22 "
14/01/2024 14:30, 232.85 , 233.01 , 229.20 , 228.87 , 231.35 , 225.64 , 238.03 , 244.97 , 71.16 ," 1,806.56 "
14/01/2024 14:45, 232.85 , 233.95 , 231.12 , 231.11 , 231.35 , 225.64 , 238.03 , 244.97 , 71.20 ," 1,687.67 "
14/01/2024 15:00, 234.13 , 235.02 , 231.12 , 231.11 , 233.08 , 225.64 , 238.03 , 245.05 , 71.08 ," 1,744.13 "
14/01/2024 15:15, 234.13 , 234.60 , 231.76 , 232.06 , 233.08 , 229.31 , 238.03 , 244.96 , 71.10 ," 1,652.84 "
14/01/2024 15:30, 234.45 , 235.13 , 231.76 , 232.06 , 233.59 , 229.31 , 238.03 , 244.96 , 70.93 ," 1,618.23 "
14/01/2024 15:45, 235.09 , 235.88 , 231.76 , 232.06 , 234.27 , 229.31 , 238.03 , 244.94 , 70.84 ," 1,603.60 "
14/01/2024 16:00, 235.09 , 236.22 , 231.76 , 232.06 , 234.75 , 229.31 , 240.46 , 245.00 , 70.70 ," 1,530.83 "
14/01/2024 16:15, 236.05 , 236.57 , 231.76 , 232.06 , 235.13 , 234.87 , 240.19 , 245.00 , 70.54 ," 1,486.89 "
14/01/2024 16:30, 236.37 , 236.94 , 231.76 , 232.06 , 235.13 , 234.87 , 240.19 , 244.99 , 70.30 ," 1,489.72 "
14/01/2024 16:45, 236.37 , 237.09 , 231.76 , 232.06 , 235.84 , 234.87 , 240.19 , 245.00 , 69.97 ," 1,566.04 "
14/01/2024 17:00, 236.37 , 236.65 , 231.76 , 232.06 , 235.84 , 234.87 , 240.19 , 245.00 , 69.75 ," 1,445.85 "
14/01/2024 17:15, 236.05 , 237.02 , 233.68 , 233.66 , 235.84 , 235.79 , 240.72 , 245.00 , 69.30 ," 1,524.36 "
14/01/2024 17:30, 236.05 , 236.42 , 233.68 , 233.66 , 235.39 , 235.79 , 240.72 , 245.00 , 69.02 ," 1,557.01 "
14/01/2024 17:45, 236.05 , 236.44 , 233.68 , 233.66 , 235.71 , 235.79 , 240.72 , 244.93 , 68.79 ," 1,573.80 "
14/01/2024 18:00, 236.68 , 237.28 , 233.68 , 233.66 , 235.71 , 235.79 , 240.72 , 245.08 , 68.66 ," 1,564.00 "
14/01/2024 18:15, 236.37 , 237.38 , 234.00 , 234.30 , 235.71 , 235.50 , 240.65 , 245.08 , 68.62 ," 1,514.45 "
14/01/2024 18:30, 236.37 , 237.18 , 234.00 , 233.66 , 235.90 , 235.50 , 240.65 , 244.97 , 68.60 ," 1,580.68 "
14/01/2024 18:45, 236.37 , 236.74 , 234.00 , 233.66 , 235.45 , 235.50 , 240.65 , 245.08 , 68.60 ," 1,606.04 "
14/01/2024 19:00, 236.05 , 236.98 , 234.00 , 233.66 , 235.45 , 235.50 , 240.27 , 244.99 , 68.57 ," 1,543.03 "
14/01/2024 19:15, 235.73 , 236.53 , 232.40 , 232.70 , 235.45 , 233.57 , 240.52 , 244.88 , 68.72 ," 1,627.04 "
14/01/2024 19:30, 235.09 , 236.21 , 232.40 , 232.70 , 234.11 , 233.57 , 240.52 , 244.93 , 68.82 ," 1,553.58 "
14/01/2024 19:45, 235.47 , 236.42 , 232.40 , 232.70 , 235.07 , 233.57 , 240.50 , 244.99 , 68.77 ," 1,490.01 "
14/01/2024 20:00, 235.47 , 236.66 , 232.40 , 232.70 , 235.84 , 233.57 , 240.50 , 244.99 , 68.74 ," 1,489.21 "
14/01/2024 20:15, 236.37 , 237.32 , 234.00 , 233.92 , 235.84 , 235.18 , 240.50 , 244.96 , 68.78 ," 1,513.76 "
14/01/2024 20:30, 236.37 , 237.19 , 234.32 , 234.11 , 235.84 , 235.18 , 240.97 , 245.14 , 68.78 ," 1,496.63 "
14/01/2024 20:45, 236.37 , 237.42 , 234.32 , 233.98 , 236.22 , 235.18 , 241.17 , 245.03 , 68.86 ," 1,525.86 "
14/01/2024 21:00, 236.05 , 237.11 , 233.68 , 233.98 , 236.13 , 235.18 , 241.17 , 244.96 , 68.90 ," 1,402.78 "
14/01/2024 21:15, 237.32 , 238.09 , 233.68 , 233.98 , 236.13 , 235.65 , 241.17 , 244.99 , 68.79 ," 1,431.68 "
14/01/2024 21:30, 237.32 , 238.07 , 233.68 , 233.98 , 236.80 , 235.65 , 241.17 , 245.03 , 68.93 ," 1,362.02 "
14/01/2024 21:45, 238.09 , 238.60 , 235.72 , 235.26 , 237.54 , 235.65 , 241.81 , 244.96 , 68.99 ," 1,295.81 "
14/01/2024 22:00, 238.28 , 238.34 , 235.72 , 235.26 , 237.54 , 235.65 , 241.82 , 245.06 , 68.93 ," 1,277.91 "
14/01/2024 22:15, 238.28 , 239.36 , 236.55 , 236.21 , 237.54 , 237.17 , 242.06 , 245.00 , 69.13 ," 1,213.40 "
14/01/2024 22:30, 239.56 , 240.11 , 236.55 , 236.21 , 237.54 , 237.17 , 242.06 , 245.03 , 68.96 ," 1,174.54 "
14/01/2024 22:45, 239.56 , 240.14 , 237.51 , 237.17 , 239.30 , 237.17 , 242.51 , 244.97 , 69.01 ," 1,166.00 "
14/01/2024 23:00, 239.56 , 240.22 , 237.83 , 237.17 , 239.55 , 237.17 , 242.51 , 245.00 , 68.94 ," 1,157.04 "
